ad_id,ad_tone
CR09812328257771536385,Promote
CR09813513531306278913,Promote
CR09814307378701533185,Promote
CR09814307378701533185,Promote
CR09814307378701533185,Promote
CR09814307378701533185,Promote
CR09815044051492143105,Promote
CR09815434378120003585,Promote
CR09817739504247635969,Promote
CR09821290377049538561,Contrast
CR09821290377049538561,Contrast
CR09821290377049538561,Contrast
CR09821290377049538561,Contrast
CR09822637003915657217,Promote
CR09823094400752812033,Promote
CR09823497646642298881,Promote
CR09825665333816459265,Promote
CR09829988338658967553,Contrast
CR09834173904548003841,Promote
CR09834477919513083905,Promote
CR09835811627117576193,Promote
CR09835811627117576193,Promote
CR09835811627117576193,Promote
CR09835811627117576193,Promote
CR09837833629001056257,Promote
CR09841942503954055169,Contrast
CR09841942503954055169,Contrast
CR09841942503954055169,Contrast
CR09841942503954055169,Contrast
CR09842275655977271297,Promote
CR09843300400814358529,Contrast
CR09843300400814358529,Contrast
CR09843300400814358529,Contrast
CR09843300400814358529,Contrast
CR09843857578331734017,Promote
CR09843996391674740737,Contrast
CR09843996391674740737,Contrast
CR09843996391674740737,Contrast
CR09843996391674740737,Contrast
CR09844683586442100737,Promote
CR09845270725651333121,Promote
CR09848283387511439361,Promote
CR09849824146899337217,Promote
CR09850269930144923649,Attack
CR09853172915720159233,Promote
CR09853477480441053185,Contrast
CR09854644062278123521,Contrast
CR09854644062278123521,Contrast
CR09854644062278123521,Contrast
CR09854644062278123521,Contrast
CR09855733678301249537,Promote
CR09856523952283713537,Promote
CR09857258426051067905,Attack
CR09857621539766140929,Contrast
CR09857621539766140929,Contrast
CR09857621539766140929,Contrast
CR09857621539766140929,Contrast
CR09861339813213372417,Promote
CR09861745807881928705,Promote
CR09864948685253640193,Promote
CR09865238956323373057,Promote
CR09865381617957076993,Promote
CR09868627376282271745,Promote
CR09868627376282271745,Promote
CR09868627376282271745,Promote
CR09868627376282271745,Promote
CR09869166343138312193,Promote
CR09869553439950766081,Promote
CR09869808595367886849,Promote
CR09870153773299531777,Promote
CR09870892645113397249,Contrast
CR09870892645113397249,Contrast
CR09870892645113397249,Contrast
CR09870892645113397249,Contrast
CR09871903920933044225,Promote
CR09872348398508572673,Promote
CR09872463847229489153,Contrast
CR09872463847229489153,Contrast
CR09872463847229489153,Contrast
CR09872463847229489153,Contrast
CR09874214819496722433,Promote
CR09874824223816417281,Promote
CR09875118892932661249,Promote
CR09876908073228959745,Contrast
CR09876908073228959745,Contrast
CR09876908073228959745,Contrast
CR09876908073228959745,Contrast
CR09877515003647492097,Promote
CR09877572178252136449,Promote
CR09879560095275155457,Promote
CR09881463349902835713,Promote
CR09884187664838557697,Promote
CR09885832534233710593,Attack
CR09885965850018578433,Contrast
CR09885965850018578433,Contrast
CR09885965850018578433,Contrast
CR09885965850018578433,Contrast
CR09886115933355769857,Promote
CR09886463928785960961,Promote
CR09886558211908042753,Contrast
CR09886558211908042753,Contrast
CR09886558211908042753,Contrast
CR09886558211908042753,Contrast
CR09888548602832224257,Promote
CR09888647284000817153,Attack
CR09888904844599623681,Promote
CR09889378734111195137,Promote
CR09899222661714673665,Contrast
CR09899222661714673665,Contrast
CR09899222661714673665,Contrast
CR09899222661714673665,Contrast
CR09899971429133189121,Promote
CR09900178961952931841,Promote
CR09901848295481802753,Promote
CR09902694713276760065,Promote
CR09902968697830506497,Promote
CR09903072876557238273,Promote
CR09903230381597917185,Contrast
CR09904036323621076993,Promote
CR09904036323621076993,Promote
CR09904036323621076993,Promote
CR09904036323621076993,Promote
CR09905437101434863617,Promote
CR09906730127109128193,Promote
CR09908387091132186625,Promote
CR09908387091132186625,Promote
CR09908387091132186625,Promote
CR09908387091132186625,Promote
CR09908744432411213825,Promote
CR09908744432411213825,Promote
CR09908744432411213825,Promote
CR09908744432411213825,Promote
CR09908845037725155329,Attack
CR09909010239347228673,Promote
CR09916610063718416385,Promote
CR09923000150421143553,Promote
CR09923677449583853569,Contrast
CR09923677449583853569,Contrast
CR09923677449583853569,Contrast
CR09923677449583853569,Contrast
CR09923883058258247681,Promote
CR09929307223995973633,Contrast
CR09929793483013357569,Promote
CR09929890240036601857,Promote
CR09930902890245783553,Promote
CR09931207180088770561,Promote
CR09931682993745690625,Promote
CR09934314674826772481,Contrast
CR09934314674826772481,Contrast
CR09934314674826772481,Contrast
CR09934314674826772481,Contrast
CR09935871583291703297,Contrast
CR09935871583291703297,Contrast
CR09935871583291703297,Contrast
CR09935871583291703297,Contrast
CR09939282268361064449,Contrast
CR09941059079151550465,Contrast
CR09941059079151550465,Contrast
CR09941059079151550465,Contrast
CR09941059079151550465,Contrast
CR09943353210162905089,Promote
CR09948812560272719873,Contrast
CR09948812560272719873,Contrast
CR09948812560272719873,Contrast
CR09948812560272719873,Contrast
CR09952495099592048641,Promote
CR09953723254080274433,Promote
CR09953728751638413313,Promote
CR09953977241266290689,Promote
CR09954575719189184513,Attack
CR09954672132615045121,Promote
CR09955991890165760001,Promote
CR09956788142742700033,Promote
CR09956788142742700033,Promote
CR09956788142742700033,Promote
CR09956788142742700033,Promote
CR09957508322858893313,Promote
CR09957539658940284929,Promote
CR09960043315636207617,Promote
CR09964553443613868033,Promote
CR09967389908735623169,Promote
CR09968479799636656129,Promote
CR09970281899194580993,Promote
CR09971114985411051521,Promote
CR09971213185543307265,Contrast
CR09971213185543307265,Contrast
CR09971213185543307265,Contrast
CR09971213185543307265,Contrast
CR09975185721054461953,Promote
CR09975185721054461953,Promote
CR09975185721054461953,Promote
CR09975185721054461953,Promote
CR09983385603896508417,Promote
CR09983970544082485249,Contrast
CR09983970544082485249,Contrast
CR09983970544082485249,Contrast
CR09983970544082485249,Contrast
CR09985598645925314561,Contrast
CR09985598645925314561,Contrast
CR09985598645925314561,Contrast
CR09985598645925314561,Contrast
CR09985659668820656129,Promote
CR09985709146843906049,Promote
CR09988493660041248769,Promote
CR09991454095099035649,Contrast
CR09991454095099035649,Contrast
CR09991454095099035649,Contrast
CR09991454095099035649,Contrast
CR09991522814575771649,Promote
CR09995254007284629505,Promote
CR09996782328447238145,Promote
CR09996782328447238145,Promote
CR09996782328447238145,Promote
CR09996782328447238145,Promote
CR10000463218499125249,Promote
CR10000463218499125249,Promote
CR10000463218499125249,Promote
CR10000463218499125249,Promote
CR10000700987888631809,Promote
CR10000700987888631809,Promote
CR10000700987888631809,Promote
CR10000700987888631809,Promote
CR10000938482400231425,Promote
CR10001655089103634433,Contrast
CR10002397534330290177,Contrast
CR10004034707144048641,Promote
CR10004096004917297153,Promote
CR10004449223027720193,Attack
CR10004449223027720193,Attack
CR10004449223027720193,Attack
CR10004449223027720193,Attack
CR10007353926589874177,Promote
CR10009203511306223617,Promote
CR10009665306189889537,Contrast
CR10009665306189889537,Contrast
CR10009665306189889537,Contrast
CR10009665306189889537,Contrast
CR10011096870329253889,Promote
CR10011345703554514945,Promote
CR10013075991259250689,Contrast
CR10013075991259250689,Contrast
CR10013075991259250689,Contrast
CR10013075991259250689,Contrast
CR10014663136293945345,Promote
CR10019168934944571393,Contrast
CR10019168934944571393,Contrast
CR10019168934944571393,Contrast
CR10019168934944571393,Contrast
CR10021933656932614145,Contrast
CR10021933656932614145,Contrast
CR10021933656932614145,Contrast
CR10021933656932614145,Contrast
CR10023629103862644737,Promote
CR10029297086303830017,Promote
CR10029564267629379585,Promote
CR10030050251768856577,Promote
CR10031258340169875457,Promote
CR10031840325418352641,Promote
CR10032251474047664129,Promote
CR10032349055704629249,Promote
CR10041610517023293441,Promote
CR10042689137930141697,Contrast
CR10043251813005656065,Promote
CR10043251813005656065,Promote
CR10043251813005656065,Promote
CR10043251813005656065,Promote
CR10045113561069387777,Promote
CR10046357108720402433,Contrast
CR10046357108720402433,Contrast
CR10046357108720402433,Contrast
CR10046357108720402433,Contrast
CR10055192509283303425,Attack
CR10055633138568134657,Promote
CR10056114174905286657,Promote
CR10056193339742486529,Promote
CR10058618862393360385,Promote
CR10060897050486112257,Promote
CR10060899799265181697,Promote
CR10061272533706997761,Promote
CR10063632635416018945,Promote
CR10064248087049666561,Promote
CR10064461667183362049,Promote
CR10066767892822622209,Contrast
CR10068223921095704577,Promote
CR10068967190956081153,Promote
CR10069522719206014977,Promote
CR10072837471885852673,Contrast
CR10073502951298564097,Contrast
CR10073502951298564097,Contrast
CR10073502951298564097,Contrast
CR10073502951298564097,Contrast
CR10079624482286206977,Promote
CR10081721800716189697,Promote
CR10084382618855407617,Contrast
CR10084382618855407617,Contrast
CR10084382618855407617,Contrast
CR10084382618855407617,Contrast
CR10086087961390088193,Contrast
CR10086669603041181697,Promote
CR10086874112203948033,Contrast
CR10087476644575969281,Promote
CR10087487364814340097,Contrast
CR10087487364814340097,Contrast
CR10087487364814340097,Contrast
CR10087487364814340097,Contrast
CR10088323268529356801,Contrast
CR10088323268529356801,Contrast
CR10088323268529356801,Contrast
CR10088323268529356801,Contrast
CR10089946353850384385,Promote
CR10090622347343036417,Contrast
CR10090622347343036417,Contrast
CR10090622347343036417,Contrast
CR10090622347343036417,Contrast
CR10090920314994163713,Promote
CR10094651782580928513,Promote
CR10097576758388719617,Promote
CR10098217223911899137,Contrast
CR10098650981249056769,Promote
CR10098712553900212225,Contrast
CR10101659245062651905,Promote
CR10101810977667284993,Contrast
CR10103084212132249601,Promote
CR10103122695039221761,Promote
CR10104442108992552961,Contrast
CR10106596052271366145,Promote
CR10107205731468967937,Contrast
CR10107205731468967937,Contrast
CR10107205731468967937,Contrast
CR10107205731468967937,Contrast
CR10107256583881752577,Contrast
CR10107256583881752577,Contrast
CR10107256583881752577,Contrast
CR10107256583881752577,Contrast
CR10108255215317680129,Contrast
CR10108255215317680129,Contrast
CR10108255215317680129,Contrast
CR10108255215317680129,Contrast
CR10114015556735598593,Promote
CR10114642278363430913,Contrast
CR10115116786350292993,Promote
CR10115423756252872705,Promote
CR10116529864950415361,Promote
CR10117420469368913921,Promote
CR10119517031884652545,Promote
CR10121636271827714049,Contrast
CR10121636271827714049,Contrast
CR10121636271827714049,Contrast
CR10121636271827714049,Contrast
CR10123239909536825345,Attack
CR10124596157129687041,Promote
CR10126562633675964417,Contrast
CR10126562633675964417,Contrast
CR10126562633675964417,Contrast
CR10126562633675964417,Contrast
CR10131664367628845057,Promote
CR10132002467454386177,Contrast
CR10132002467454386177,Contrast
CR10132002467454386177,Contrast
CR10132002467454386177,Contrast
CR10134934246490374145,Promote
CR10135278118751961089,Promote
CR10135866632350728193,Promote
CR10136349661552705537,Contrast
CR10136349661552705537,Contrast
CR10136349661552705537,Contrast
CR10136349661552705537,Contrast
CR10136404018658803713,Promote
CR10137616573825810433,Promote
CR10137616573825810433,Promote
CR10137616573825810433,Promote
CR10137616573825810433,Promote
CR10138478590941986817,Attack
CR10139402180709318657,Contrast
CR10139402180709318657,Contrast
CR10139402180709318657,Contrast
CR10139402180709318657,Contrast
CR10139547041366278145,Contrast
CR10140259524901076993,Promote
CR10144575382918004737,Promote
CR10144969008080748545,Promote
CR10145757564076294145,Promote
CR10147817292952502273,Promote
CR10148837089987264513,Promote
CR10150866788452139009,Contrast
CR10150866788452139009,Contrast
CR10150866788452139009,Contrast
CR10150866788452139009,Contrast
CR10151294223597436929,Promote
CR10151756293359009793,Contrast
CR10151756293359009793,Contrast
CR10151756293359009793,Contrast
CR10151756293359009793,Contrast
CR10153009736614674433,Contrast
CR10153009736614674433,Contrast
CR10153009736614674433,Contrast
CR10153009736614674433,Contrast
CR10154076812649431041,Promote
CR10157193378358362113,Promote
CR10157389916061827073,Contrast
CR10157389916061827073,Contrast
CR10157389916061827073,Contrast
CR10157389916061827073,Contrast
CR10160400653776584705,Promote
CR10161409730572976129,Promote
CR10161453985915994113,Contrast
CR10161453985915994113,Contrast
CR10161453985915994113,Contrast
CR10161453985915994113,Contrast
CR10161651623131086849,Promote
CR10167211028799029249,Promote
CR10167664027589672961,Promote
CR10169080198566248449,Promote
CR10170364153269583873,Contrast
CR10170364153269583873,Contrast
CR10170364153269583873,Contrast
CR10170364153269583873,Contrast
CR10172519470937931777,Promote
CR10172519470937931777,Promote
CR10172519470937931777,Promote
CR10172519470937931777,Promote
CR10174029100402868225,Contrast
CR10174029100402868225,Contrast
CR10174029100402868225,Contrast
